Sample,logFC,pval,pval_corr,log_pval
APPBP2,-0.1329917556804343,1.411368494515803e-05,0.28975395192409437,0.5379706320265827
MINK1,-0.12218110066719667,3.056249641380347e-05,0.6274480513753853,0.20242222512172753
TFF1,-1.7578989021128013,2.640094513234974e-13,5.420114035671402e-09,8.26599157609227
QRICH2,0.4276305568308736,6.0848696194888965e-09,0.00012492237328810704,3.9033597735921908
QRICH1,0.010288348791354096,0.5291221271825851,1.0,-0.0
E4F1,0.5590426934980552,1.603582634908336e-70,3.292155149466814e-66,65.48251970597205
CRYBB3,-0.24960926708293663,0.4517328439765387,1.0,-0.0
CRYBB1,1.19620823985702,0.2366244176671523,1.0,-0.0
PRRX1,0.3050199328634253,0.002558793765995184,1.0,-0.0
RAP1GAP,-1.104178693508043,6.517358495024932e-55,1.3380136990286186e-50,49.87353944009429
EXOC2,0.20929954001496398,0.0011226708500992248,1.0,-0.0
EXOC3,0.19894935293016225,0.001251945911541714,1.0,-0.0
DEFB107A,0.01152863238469567,0.291066877757487,1.0,-0.0
EXOC1,0.07114779724782849,0.0034229339312610223,1.0,-0.0
BNC1,1.6146662967693262,4.852673541548051e-10,9.962538780798148e-06,5.001629975030826
EXOC7,0.2174461596401045,7.841273144978595e-25,1.6098133766641055e-20,19.793224468181048
EXOC4,0.20025256451157603,3.695515600329517e-23,7.5868935274764975e-19,18.11993601067086
BNC2,-0.40452833761265516,2.2695799196387267e-06,0.04659447575018306,1.3316655702934428
UBE2Q2,-0.03529795497672339,0.20201458232220898,1.0,-0.0
EXOC8,-0.09685076465540732,3.726855482081626e-06,0.07651234304713578,1.1162684983776803
MAPKBP1,-0.06166081230050402,0.13401508428957273,1.0,-0.0
SERTAD3,-0.08120007613392666,0.017242145474282,1.0,-0.0
ANK1,0.4183636150701737,0.07250774830634027,1.0,-0.0
ANK2,-1.1829552070838805,4.382566997627074e-45,8.997410046128383e-41,40.04588248662174
ANK3,-1.0308744949224984,6.337235002287085e-128,1.3010343459695386e-123,122.88571123835912
MGAT4A,-0.42485108147831596,9.356843755496604e-21,1.9209600230034528e-16,15.716481673123553
CHRNG,0.4611882699763834,0.5554723714546081,1.0,-0.0
CHRND,-0.02284640407379568,0.9722009431191432,1.0,-0.0
CHRNE,0.11883164782862643,0.1528422917862674,1.0,-0.0
C9orf96,0.34088954951427386,8.075189275541994e-07,0.016578363582687713,1.7804583400151128
C9orf95,-0.5239903923569198,4.967000451583676e-75,1.0197251927101287e-70,69.99151685114953
IFI44,0.8921597996463877,5.5264971259121365e-24,1.1345898599497617e-19,18.94516110212822
C9orf93,-0.1264114683757418,0.06632033471280777,1.0,-0.0
C9orf91,0.35709679845888154,4.626916763288904e-13,9.499060115032119e-09,8.022319363874157
BZW2,0.6292718911730457,3.85089833706644e-42,7.9058942859974e-38,37.10204899714141
RAD17,-0.06025520420623032,0.0011445453312180463,1.0,-0.0
FAM99A,-2.8699996938446635,1.3081590791739273e-44,2.6856505895440726e-40,39.57095049088691
FAM99B,-2.1168376448324397,5.533059658751113e-35,1.1359371479416035e-30,29.94464569772472
CRAMP1L,0.22446577754613095,3.7404014999028876e-11,7.679044279300628e-07,6.114692828152602
SNORA10,0.23590398287259928,2.0369293509257768e-07,0.00418181595745062,2.37863508448402
IDH3A,-0.1269634719935926,5.062130284311849e-05,1.0,-0.0
OR9A2,0.06781237816325476,0.0037725689545075763,1.0,-0.0
ARSF,-0.8118276330245227,2.8470698272035845e-05,0.5845034355248959,0.23321293185009676
C5AR1,-0.6503145876534173,2.0770246099548417e-18,4.26413152423729e-14,13.370169408256915
TNRC6C,0.12174401515302513,0.0057511192720129545,1.0,-0.0
TNNC1,-2.835681689992443,1.0696688474567569e-25,2.196030143828722e-21,20.65836170283368
OR9A4,0.42779188600957613,1.8582534076704404e-05,0.3814994245947414,0.41850611274322164
CYP3A7,-1.2611947784984068,0.0003959117800613875,1.0,-0.0
PHACTR1,-0.3159587892487812,0.0008282677269638197,1.0,-0.0
USP26,0.40537777947825315,0.07139465892379834,1.0,-0.0
USP25,-0.5517145807780253,6.983710060033587e-59,1.4337556753248953e-54,53.84352484999222
PPL,-1.394011786537492,3.8422595954584296e-44,7.888158949476155e-40,39.103024346775655
PSMD6,0.02718937424988077,0.20029620513493498,1.0,-0.0
CYP3A4,-2.6760776839410045,1.9767324319262666e-24,4.058231682744625e-20,19.3916631629051
TRIP4,-0.12652232531333674,5.8359824128084985e-12,1.1981271893495849e-07,6.921497076186563
LOC644936,-0.09007451713478165,0.03549937768218427,1.0,-0.0
ADAMTS5,-1.3024968262345613,4.8065255082518086e-37,9.867796868440963e-33,32.005779799172494
ADAMTS4,-0.2682893366973058,0.004231822666527847,1.0,-0.0
ADAMTS7,1.2386758491223526,1.1740756696396384e-27,2.4103773497701776e-23,22.61791496236525
ADAMTS6,0.8050828978150841,1.3845659991504807e-10,2.8425139962559368e-06,5.546297388212169
ADAMTS1,-1.4655048467002985,7.725831302837954e-181,1.586113166472632e-176,175.79966582974146
TMEM134,0.2796348156857871,2.944422631090783e-12,6.044899661629377e-08,7.218610903531471
ADAMTS3,0.13614702651975374,0.30727939053147263,1.0,-0.0
ARHGEF9,-0.12944556054764256,0.017555300050979786,1.0,-0.0
ARHGEF6,-0.26891007204021733,0.0003744070794016603,1.0,-0.0
ARHGEF7,0.09405652053150426,0.0027421103402513643,1.0,-0.0
ARHGEF4,0.5521987119179776,2.5211515246447107e-06,0.05175924080095591,1.28601210247795
ARHGEF5,-0.25022484305168646,5.051186151362325e-10,1.0370085168746852e-05,4.984217676767671
ARHGEF2,0.3368156562753377,2.64182672550912e-14,5.423670267470224e-10,9.265706721311172
ARHGEF3,-0.40004054794540167,4.683179546930088e-25,9.61456760984747e-21,20.01707024225023
COTL1,0.18454127276157095,0.0004554741792170696,1.0,-0.0
ARSG,-0.014071529476974654,0.8370772797374157,1.0,-0.0
CDH9,-0.5750430691366297,0.19446363461802094,1.0,-0.0
CDH8,0.6764500410941419,0.0015581853471915948,1.0,-0.0
PROKR2,0.14470550100618373,0.6250012177139561,1.0,-0.0
FAM48B2,0.6175635654367959,0.255830231855886,1.0,-0.0
RPL23AP53,-0.1889229808147217,1.7242555470102339e-09,3.53989663801201e-05,4.451009418820648
CDH1,-0.1247430676532506,0.008124891031460873,1.0,-0.0
CDH3,1.3879182565309627,2.788262267856982e-20,5.724302435910385e-16,15.242277428934415
CDH2,0.7907009889098902,4.984712953593225e-12,1.0233615693726891e-07,6.9899708962585265
CDH5,-1.1538054423875224,2.225846795781906e-125,4.569663471740253e-121,120.34011578193183
CDH4,2.2302952293180307,7.114352249961847e-15,1.460576516917167e-10,9.83547568620537
CDH7,1.6090586644316063,4.572841708524335e-06,0.0938804402760046,1.027424882335152
CDH6,1.1152949503621645,3.862386452781442e-07,0.0079294793875603,2.1007553254859164
CENPO,1.2640986089720565,1.0315746375645336e-123,2.1178227309199874e-119,118.67411039465593
CENPN,1.1400255617963477,3.274069677112147e-34,6.721665047111238e-30,29.172523133017343
DPP10,1.1892579579379943,1.392568521660269e-06,0.028589431749685323,1.5437944766961769
CENPL,1.2889681671224444,1.1767889705518726e-113,2.4159477565429945e-109,108.61691246131349
CENPK,1.984650807080599,8.333684699788983e-87,1.7109054688666784e-82,81.76677398548154
CENPJ,0.4955601821458533,1.241000236688296e-16,2.5477734859210715e-12,11.593839186300372
CENPI,2.4289919164725315,6.096294508926792e-97,1.2515692626826704e-92,91.9025451112427
CENPH,1.594548747626841,3.055449340505463e-85,6.272837496057716e-81,80.20253596313691
CENPF,2.694004482348422,1.9525174754830824e-105,4.0085183771667684e-101,100.3970161210266
CENPE,2.294254235175025,4.60985433928262e-87,9.464030958547219e-83,82.02392384772246
RAMP1,0.5548888400097223,0.0006661241082082935,1.0,-0.0
CENPB,0.2947286725094145,1.3024851795722844e-26,2.6740020736619e-22,21.57283826028287
CENPA,2.8171473754538168,3.879179234821839e-81,7.963954969089235e-77,76.09887120428644
RAMP2,-0.9537022491556897,5.6949708515369085e-105,1.1691775158205273e-100,99.93211954504994
LDB2,-1.3503829085498573,1.2018677102483679e-171,2.4674344091398993e-167,166.6077543831881
LDB3,-2.8181429212181426,5.869782076409248e-29,1.2050662602868187e-24,23.918989072851947
CLCF1,0.1051447126342353,0.1587758017850571,1.0,-0.0
KAZALD1,0.4509730734994344,0.000254188447497378,1.0,-0.0
PALM,-0.36150994289998906,2.1400722684705382e-07,0.004393568367170015,2.35718261126712
FOXE3,1.3716081102320725,1.8565041336684912e-05,0.3811402986421412,0.4189151300715843
SSH1,-0.04060223082847969,0.11856615453475856,1.0,-0.0
CENPW,1.7531656018632624,1.6702981792890257e-26,3.42912216208037e-22,21.464817042918778
CENPV,0.15075037925119084,0.06806064024544792,1.0,-0.0
CENPT,0.5600127833714481,1.5178769666729067e-43,3.1162014125794773e-39,38.50637447990032
SERPINI2,2.180713230899489,0.2060044325488479,1.0,-0.0
CENPQ,0.6949729486890783,5.3751918892893625e-53,1.1035268948711061e-48,47.95721707786093
CENPP,1.1061188250357237,2.5030234646156604e-37,5.1387071728559506e-33,32.28914612970463
TRMU,0.546934613373538,1.2710997298401754e-43,2.60956774536188e-39,38.58343142421379
TRPC2,0.9029948562592733,0.0064030761826010755,1.0,-0.0
SPRED1,-0.09889816609073421,0.015759466338437087,1.0,-0.0
PDXDC2,0.41867898925355007,1.995297984886792e-15,4.096346762972584e-11,10.387603286682817
LIN9,0.8720168867907088,1.5791364922178877e-61,3.2419672185233235e-57,56.489191380877514
LOC389705,-0.03769842521043687,0.600350554869832,1.0,-0.0
ATP5G1,0.12688898762230494,0.004714699175789459,1.0,-0.0
UCA1,1.6707199699977915,0.0001762825366901155,1.0,-0.0
UCKL1,0.5079737870263052,7.665060024861246e-58,1.573636823104014e-53,52.80309549047829
PLEKHA4,0.2783736151077978,0.00011438932109440708,1.0,-0.0
PLEKHA5,-0.06865869245270062,0.083295333188329,1.0,-0.0
PHACTR2,-0.8060953670369386,5.771583117962596e-130,1.1849060141177208e-125,124.92631609620985
PLEKHA7,-0.6181846415491901,5.486689592891757e-53,1.1264173734206778e-48,47.948300659762204
ATP5G3,-0.19329337899234744,3.08190598114938e-10,6.327152979299677e-06,5.198791664946175
PLEKHA2,-0.09204427069001753,0.0209206334390772,1.0,-0.0
PLEKHA3,-0.1264312340315321,1.1101113593795722e-09,2.279058620806262e-05,4.642244503970452
NETO1,1.9288704814116522,5.143214972600796e-07,0.010559020338749434,1.9763763735836184
WDR34,0.5887398059195448,6.044489526705241e-30,1.240933699832586e-25,24.90625142121363
NETO2,1.4774120547845628,1.0027075891525808e-45,2.0585586805302483e-41,40.6864367486484
PLEKHA8,0.49799557805707373,7.382636929119244e-29,1.515655361548181e-24,23.81939953986064
PLEKHA9,0.286812607525917,4.274976577497489e-18,8.776526913602344e-14,13.056677311048599
STBD1,-1.1281611089744796,1.4464642536174818e-80,2.96959111267669e-76,75.52730334520572
CTPS,0.5559940130690535,2.0053120442202063e-28,4.116905626784084e-24,23.385429088367264
RFESD,-0.006683513263519458,0.8763669222641426,1.0,-0.0
OR1D2,0.0334381138460575,0.31596189860829177,1.0,-0.0
SEC62,-0.4123674282054548,1.0942267567841443e-59,2.246447531677848e-55,54.64850372039118
OR13C9,0.017938978032899212,0.41780136238675747,1.0,-0.0
DHX38,0.13326356783780646,2.819706018031013e-11,5.78885645501767e-07,6.237407219403079
SAMD4A,-0.4641237160937308,7.963398555523339e-20,1.6348857234489415e-15,14.786512598606155
TRIB1,-0.7776944713172949,5.909959025374058e-59,1.2133145879092941e-54,53.91602658076603
TRIB2,0.5826168543991219,1.7585645253736258e-11,3.6103329705920537e-07,6.442452742520325
TRIB3,1.2493586893166473,1.2550251306517686e-35,2.576566593228081e-31,30.588958628402697
DHX30,0.2649610642491247,1.7800169792071466e-33,3.654374858312272e-29,28.437186905657143
DHX32,0.014181859852156364,0.5860224182229549,1.0,-0.0
DHX33,0.37130286126178014,1.3170795683136482e-14,2.70396435374792e-10,9.567999037979153
DHX34,0.7935306266747997,2.9886202604570734e-97,6.135637394718372e-93,92.21214031433387
DHX35,0.30886597187043385,2.192757116722476e-24,4.501730360631243e-20,19.346620521418334
DHX36,0.14909382528284887,1.7609558677848964e-08,0.00036152423965623925,3.4418625786017456
DHX37,0.7475534844156222,4.333685316695709e-97,8.897055955176291e-93,92.05075367806747
LCE1F,0.703284116613078,0.1300423027326015,1.0,-0.0
LCE1D,0.3486137588697871,0.4310522574586453,1.0,-0.0
LCE1E,1.1427209196509658,0.034772545019212,1.0,-0.0
LCE1B,0.35899185698420544,0.6852819624542266,1.0,-0.0
LCE1C,0.6241810281604967,0.4731041012971231,1.0,-0.0
CABIN1,0.18742716172712548,3.338874719861951e-10,6.854709799876585e-06,5.1640109267213035
LCE1A,0.3392747295967736,0.4948184994226673,1.0,-0.0
LAYN,-0.26315298607794446,9.894982877360937e-05,1.0,-0.0
MGAM,-1.5633110457015755,6.284849215919877e-23,1.2902795440283507e-18,17.88931618793591
AP4S1,-0.13634680732359072,2.0750050028036475e-05,0.42599852707558883,0.37059190250303203
B3GNTL1,1.0894419992124416,4.835451102031168e-57,9.927181112469989e-53,52.0031740547369
LUM,0.07634306201345531,0.4775418118995002,1.0,-0.0
VN1R2,0.025754986621901094,0.35741155220243825,1.0,-0.0
MTR,-0.26448538486493867,6.253974343996929e-22,1.2839409328225695e-17,16.8914549553476
VN1R1,0.7004776070311349,1.4514741010764733e-23,2.97987632951e-19,18.52580175959015
ZNF768,0.35807254317666626,7.989919833222354e-35,1.6403305417605492e-30,29.785068628782728
VN1R4,0.044606314936151095,0.07126424880391068,1.0,-0.0
VN1R5,0.2548776220063378,3.966583180603345e-06,0.08143395269778667,1.089194484608181
ZNF765,0.1896636783302279,2.8634622885534754e-08,0.0005878688078400284,3.2307195827473647
LOC100009676,0.14704900965610257,2.5463610766593076e-07,0.005227679290381559,2.281691063534085
ZNF767,0.47489669818728597,5.43600582056839e-29,1.1160119949626906e-24,23.95233113755067
ZNF766,0.19115382853480867,3.8792284024144636e-12,7.964055910156893e-08,7.098865699751184
ZNF761,0.21165552641295804,0.03360594121149872,1.0,-0.0
ZNF763,-0.5160060678214187,2.2688288261356095e-51,4.657905580056407e-47,46.33180931925263
PGBD1,0.2586368496497311,2.2819961940131163e-09,4.684938186308928e-05,4.329296134876958
TPT1,-0.3258104859469295,5.992657147605089e-29,1.2302925124033247e-24,23.909991619113892
OR2V2,0.07652234081229302,0.08197442514871109,1.0,-0.0
RPP21,0.6852776028708742,1.3410206698240714e-51,2.7531154351488184e-47,46.56017557872758
SPATA5,0.16329018903736348,6.493858897519307e-07,0.013331892316607136,1.875108202849205
VNN1,-1.183928326298945,3.2920733412981426e-14,6.758626569685087e-10,9.170141548704523
RPP25,0.9106518378902084,2.3080807147215982e-32,4.738489707323441e-28,27.3243600583878
DSCR10,0.2950620035454554,3.6195161995723715e-05,0.7430866757722079,0.12896052592432874
PMCH,1.4680543503137786,0.07239844277173617,1.0,-0.0
PLSCR4,-1.2405325274299663,1.771535094829957e-279,3.636961549685902e-275,274.43926129032485
NKX2-8,0.25717742067100735,0.07544222024942435,1.0,-0.0
C14orf72,0.406843052328802,0.0021156744200369814,1.0,-0.0
ECSIT,-0.03496538347008915,0.29017429577840625,1.0,-0.0
C14orf70,0.6016243245556703,0.22978507519322944,1.0,-0.0
ZSCAN10,4.1190648735678,0.03308009568550562,1.0,-0.0
WIF1,-1.912017293694805,4.598433669986276e-19,9.440584324481826e-15,14.02500112423536
HHATL,0.7932515096704522,0.1412733598341969,1.0,-0.0
LOC339047,0.28562771135826814,3.1085915090843623e-13,6.381938368150195e-09,8.19504739420417
FAM185A,-0.08649620790842505,6.359698919297974e-05,1.0,-0.0
C14orf79,0.25205828175253764,1.2519711709255245e-09,2.5702968139101018e-05,4.590016722116111
RETNLB,-1.672516989620838,0.0004331142424198922,1.0,-0.0
PCDH8,1.161674588053407,0.000701855792741348,1.0,-0.0
SUPT6H,0.09984093242180414,1.2283204065121687e-06,0.025217417945694823,1.598299383637019
YBX1,0.27208517335928484,4.4146050027379896e-14,9.063184070621092e-10,9.042719199523418
C18orf34,-1.825211363311496,1.4009793141665503e-114,2.8762105319839276e-110,109.54117932777022
CILP2,2.7293123031307696,8.072880897003619e-10,1.6573624481548428e-05,4.780582505448812
C18orf32,-0.04611834395137926,0.16876718416336217,1.0,-0.0
DOPEY2,0.1121654791805966,0.02223696995550296,1.0,-0.0
DOPEY1,-0.26088437656386887,1.3147653905175424e-23,2.6992133467325143e-19,18.568762787304614
RBMY2FP,0.4494095188675092,0.05171224991968397,1.0,-0.0
PRIM2,0.6614369628279766,7.62301738494661e-15,1.565005469129539e-10,9.805484140412338
ZNF501,-0.15720783008297978,4.299484645764907e-05,0.8826841977755354,0.054194648285570905
ST8SIA5,1.2068712969503324,0.0007704053746019209,1.0,-0.0
ZNF503,-0.08590962116664258,0.2657547988179236,1.0,-0.0
WDYHV1,0.5846608549631283,2.7545312708312606e-56,5.655052699016578e-52,51.24756334356161
SMAD4,-0.3921580103695632,1.0054552774661287e-93,2.064199684637962e-89,88.68524829263512
ZNF506,-0.12090340355162255,0.00030218444100306663,1.0,-0.0
ZNF415,-0.2854267238533499,7.035042305060463e-12,1.4442941852289132e-07,6.840344337231199
TBC1D10A,-0.020134250242975327,0.5217643430777441,1.0,-0.0
PSG8,2.430485170190507,0.03880017511224903,1.0,-0.0
TSR2,0.0806898685346944,0.004480835528439025,1.0,-0.0
GPBP1,0.010589472834015012,0.5334974565818444,1.0,-0.0
ENOX2,0.20818470081905893,2.355906807539623e-13,4.836676675878846e-09,8.315452943534623
TREM1,-0.8133241778561251,8.092420546077958e-08,0.0016613739381098047,2.7795326065732473
TREM2,0.7821128253150826,1.670304844651473e-13,3.4291358460694742e-09,8.46481530986034
STK24,0.057280131248756305,0.07236519978123977,1.0,-0.0
CD1B,1.3046390696592445,0.14574118325672067,1.0,-0.0
SMAD5,-0.14951128158805105,3.5755630403984864e-11,7.340630921938092e-07,6.134266611181943
RPL41,0.09109777209970282,0.013428305430621588,1.0,-0.0
CD1C,-0.31937493144363227,0.15862635050550467,1.0,-0.0
MYH2,-4.80160216153919,5.9643011417013e-22,1.224471024391277e-17,16.912051487465252
MYH3,0.32230407867055355,0.677090421691563,1.0,-0.0
GREB1,0.4126761041209388,0.0026330918305090345,1.0,-0.0
HAO1,-2.4549953003452023,2.4965773504963155e-50,5.125473300568936e-46,45.29026602445085
MYH6,-2.880539632027041,2.8059927584661804e-16,5.760703133131068e-12,11.239524504736153
MYH7,-3.888207042105602,1.340481943092128e-18,2.7520094291681387e-14,13.560350082417385
MYH4,-0.051621163702318285,0.9579439020507441,1.0,-0.0
THBS2,1.4121528818128635,9.328206947732033e-22,1.9150808863693863e-17,16.717812878216495
RACGAP1,1.5874212493280861,1.6986048276024814e-112,3.4872357110678946e-108,107.45751869657114
FAM167B,0.02360915878679304,0.8554829509127836,1.0,-0.0
FAM167A,-1.1046039174877684,1.33285486739603e-26,2.7363510427640493e-22,21.56282818832775
MYH9,-0.0917453593951496,0.005692751503242584,1.0,-0.0
BAGE2,0.26778681100078616,0.09036137037293715,1.0,-0.0
RNLS,-0.5089233685325611,1.0859730870533966e-18,2.2295027477206233e-14,13.651791988073661
C9orf53,1.0215780062583342,8.727463922238723e-26,1.7917483432356097e-21,20.746722988434517
DPH3B,0.2742115550938813,2.3244211731371838e-10,4.772036668450638e-06,5.321296227859074
UGT2A1,-1.2292803760976918,0.006600139667690287,1.0,-0.0
SNORD88A,0.0,1.0,1.0,-0.0
LOC29034,-0.838648915458036,1.483141504425636e-10,3.0448895085858308e-06,5.51642846220421
CELF6,0.5526351652250368,1.8640568832680735e-07,0.003826908781349355,2.4171518895468
VGLL2,-0.20591424637237177,0.8510479941489909,1.0,-0.0
VGLL3,-0.5174711811874815,0.010359095404523433,1.0,-0.0
CADM4,0.7951712914308171,6.973829398347138e-13,1.4317271754806675e-08,7.8441397316592365
VGLL1,0.7057372171307046,0.017493414654323487,1.0,-0.0
CADM2,1.5103394416845255,7.710168130632513e-07,0.01582897517218855,1.8005472020972835
CELF5,0.9122609982598648,0.0002089524515332282,1.0,-0.0
VGLL4,0.14013918765276223,9.929119618584595e-06,0.20384482576954174,0.6907003078481043
CADM1,-0.6006754226338238,6.549055664524906e-25,1.3445211279269632e-20,19.871432368844175
FGD5,-0.9325669563621712,3.1025304968183364e-68,6.369495109968044e-64,63.19589499147079
FGD4,-0.6126351303163773,8.834977842523785e-35,1.813820951070133e-30,29.741405585963957
KRTAP5-6,0.21544587310555913,0.04642981640181264,1.0,-0.0
C9orf50,1.0872455138296768,1.0880953004826488e-13,2.233859651890878e-09,8.650944116056598
FGD1,1.0230863873469538,6.6919964473261595e-34,1.3738668706360605e-29,28.86205534889898
KRTAP5-1,1.0523549750589654,3.740426751476088e-19,7.67909612078041e-15,14.114689896226208
FGD3,0.3130742694071511,0.003297318895798759,1.0,-0.0
FGD2,-0.11271409166303581,0.18383712835277008,1.0,-0.0
LST-3TM12,-2.249270656208126,2.3958996989498416e-09,4.9187820819440244e-05,4.308142417673568
CELF3,2.3989654897118102,5.851118207482489e-07,0.01201234567996155,1.9203721785759804
CEP250,0.7979824449475341,5.727279679352719e-88,1.1758105181711131e-83,82.92966265916374
KRTAP5-8,0.536027711488055,0.4371606772100991,1.0,-0.0
KRTAP5-9,0.9481870222922999,5.373799039895281e-05,1.0,-0.0
CELF2,-0.45140620965321965,2.6762001357809118e-11,5.494238878758212e-07,6.260092462230489
TBX18,0.5824949710008935,0.00011334584278391206,1.0,-0.0
CELF1,0.06883943763836875,0.0016598576510390875,1.0,-0.0
MERTK,-0.009364460695289623,0.8691398264602639,1.0,-0.0
VCPIP1,0.1145606346392185,0.00010721913867174915,1.0,-0.0
RLN1,0.39486453182411196,0.6280877767453503,1.0,-0.0
UHRF1,2.7992635979510236,2.456049720654882e-93,5.0422700765044726e-89,88.29737389614583
UHRF2,0.22584961223286015,1.4642147103525677e-07,0.0030060328003538215,2.522006284915128
FAM149B1,-0.26001917352505366,5.128157946668844e-37,1.0528108264511137e-32,31.977649657693075
CNNM1,0.6631227534418125,2.7141605571020964e-08,0.0005572171623730604,3.253975515706203
CNNM3,0.07239960168493731,0.01629155401406544,1.0,-0.0
CNNM2,-0.4023300282226021,2.5448032171518213e-41,5.224481004812689e-37,36.281956845492694
CNNM4,-0.3037780754816328,2.7186308917398118e-12,5.5813492207418334e-08,7.253260803160409
HHLA2,-0.9119168708301695,1.8511271737002646e-10,3.8003640876066432e-06,5.4201747945242476
HHLA3,0.17695293902242692,4.5581424499903866e-05,0.9357866449830263,0.028823157104475906
PIP5K1A,0.3056463067798614,3.287655408109853e-25,6.749556552849528e-21,20.170724759461837
HHLA1,1.2683843978886944,0.5055835185673849,1.0,-0.0
KEAP1,0.3199868691901564,4.536433297762022e-32,9.313297560305432e-28,27.030896521093805
MYO9B,0.6063186311153927,1.8739053817807106e-41,3.847127748795799e-37,36.41486339215018
MYO9A,-0.8498621129055337,2.3814192432084105e-100,4.8890537063068665e-96,95.31077519198047
TRIP6,0.2582575720959781,7.095281599958752e-10,1.4566613124715318e-05,4.836641414066181
RLN2,0.6323238042225507,0.2838259704873652,1.0,-0.0
ZBTB8OS,0.29032661280487915,9.105403300866306e-17,1.8693392976678525e-12,11.728311864094099
ZNF337,0.4554485382705771,1.0933644640145044e-32,2.2446772446217773e-28,27.64884609606674
DSCC1,1.7642181603304516,8.866557035623963e-92,1.8203041594135997e-87,86.73985603854334
PHF14,0.4406795440885851,5.063688044927913e-42,1.0395751556237005e-37,36.983144108071045
PHF15,0.09230387622224434,0.02206912229782702,1.0,-0.0
PHF16,0.32679272189957587,4.92160933164125e-14,1.0104063957859486e-09,8.99550391339715
PHF17,-0.5840986342928751,6.196622032581808e-56,1.2721665032890453e-51,50.895456043776186
PHF10,-0.20585623501683337,5.6470330272371454e-18,1.159335880491786e-13,12.935790722870411
PHF11,-0.15333608493140716,7.740868763513099e-09,0.00015892003571492391,3.798821346015412
PHF12,0.3280334950505761,2.9148015042539665e-23,5.984087488233393e-19,18.2230020656484
PHF13,0.1448316039446489,1.8277026975246866e-07,0.0037522736380181817,2.4257054978121655
FOXQ1,0.37822149844463127,0.0035707449477040535,1.0,-0.0
ZNF710,0.13897069160269204,0.007850937676488355,1.0,-0.0
PHF19,0.7385444361281248,6.486914668382944e-47,1.3317635814190183e-42,41.875572865554766
FBRSL1,0.474074950861338,4.802027897903868e-30,9.85856327439664e-26,25.006186371819997
ZNF711,0.4810160407617925,1.2788112033536183e-07,0.002625399400484978,2.580804618264867
EZH1,-0.4893685661581628,3.8483468304039664e-82,7.900656042819343e-78,77.10233684491882
SLC5A1,-0.8527271876040015,1.2067302255477155e-12,2.47741715304946e-08,7.6060008597791375
MEGF8,0.116795996306438,0.0038665610781466932,1.0,-0.0
EZH2,2.0783758113550848,1.7083025132302954e-109,3.5071450596617966e-105,104.45504627081431
SLC5A4,0.34605935304016855,0.5225222543563575,1.0,-0.0
CCNB1IP1,0.0038918422778912998,0.9198252823627825,1.0,-0.0
SLC5A6,0.5997513456306152,4.670410238899113e-14,9.588352220459878e-10,9.018256020884468
PTGDS,-0.18930490980795867,0.45375985064044244,1.0,-0.0
RLN3,0.22363034076619293,0.005889738324738752,1.0,-0.0
PRSS8,-0.16133277634033583,0.007047901482532559,1.0,-0.0
TIA1,0.47525914598960206,4.3485885229123123e-41,8.927652237538977e-37,36.04926273532623
MEGF6,0.20468611441967255,0.007995919452957646,1.0,-0.0
UBN2,0.18409747247783415,9.517538883060537e-08,0.001953950732692328,2.709086390867812
UBN1,0.1651878439423502,1.9866242764174854e-11,4.0785396394850974e-07,6.389495312411377
RALGDS,0.17679211450300159,1.9198459069780907e-06,0.0394144364702602,1.4043446784022755
PNLIPRP1,2.4437978176155104,0.35648566078482924,1.0,-0.0
PNLIPRP3,0.27712225866412776,0.4556067384652438,1.0,-0.0
PNLIPRP2,2.276975152599938,0.48407847052409847,1.0,-0.0
NKX2-3,-1.3627046222756523,8.75622364169246e-23,1.797652713639462e-18,17.745294205326868
RAVER1,0.6848156228538453,5.286487924115889e-73,1.085315970820992e-68,67.96444380614096
RAVER2,-0.377169857260359,2.7229936468382104e-29,5.590305956958846e-25,24.252564422563893
ALX3,0.5409581394277581,4.335359794884814e-12,8.900493658898523e-08,7.050585904884314
NAA40,0.4850349112122032,1.962884349708662e-56,4.029801569951883e-52,51.394716338274925
ALX1,1.7179160990285438,5.649580978671469e-06,0.11598589749212525,0.935594812615131
RB1,0.07013607256122256,0.031783526007865,1.0,-0.0
ALX4,-0.6597520460983506,0.0027520927987124736,1.0,-0.0
YY1AP1,0.28815684905645256,1.8046925312802195e-37,3.7050337667182904e-33,32.431207829619176
LOC400043,-0.5778808538104352,2.2839659682533525e-11,4.688982132824133e-07,6.328921422119472
UCN,1.7909123894325143,0.02204042564029977,1.0,-0.0
NKG7,0.4047131235300103,0.022174310792312735,1.0,-0.0
LOC649330,0.3069927080614061,1.8381506294860776e-07,0.0037737232423349174,2.4232299533322093
ZBTB3,0.0457687249683687,0.09940583824812287,1.0,-0.0
ZBTB2,-0.056205690021320365,0.05604171806917057,1.0,-0.0
ZBTB1,-0.10062533610422975,4.1860986383692504e-06,0.08594060504572071,1.0658015930876192
CARD18,0.47943616093861463,0.315193265113669,1.0,-0.0
ATAD3C,-0.24645235671635124,0.0010583338658196571,1.0,-0.0
ATAD3B,1.1609595141906865,4.705661916064934e-37,9.66072391368131e-33,32.014990329077506
ATAD3A,0.8935415813220633,2.8358459579328694e-61,5.821991751636181e-57,56.234928414187735
MAT2B,-0.3585802368002149,1.4676401683105558e-61,3.013065265541571e-57,56.52099146103903
